CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,DAYS_BIRTH_CLEAN,Letter,Main_ID
F,N,Y,2.0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-7342.0,1.0,0.0,1.0,0.0,Medicine staff,4.0,03/01/1985,P,6076890
M,Y,N,0.0,279000.0,Working,Higher education,Single / not married,Office apartment,-2048.0,1.0,0.0,0.0,1.0,,1.0,15/12/1973,H,6752880
F,N,Y,0.0,315000.0,State servant,Higher education,Single / not married,House / apartment,-5416.0,1.0,0.0,0.0,0.0,Core staff,,30/12/1970,Y,6731654
F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,11/07/1963,S,5671318
F,Y,Y,0.0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1002.0,1.0,0.0,1.0,0.0,Medicine staff,1.0,12/02/1998,Y,6140170
F,,Y,3.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1580.0,1.0,0.0,0.0,0.0,Cooking staff,5.0,04/11/1989,O,5999084
F,Y,N,3.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3242.0,1.0,1.0,0.0,0.0,Sales staff,5.0,,Y,5061086
M,N,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-793.0,1.0,0.0,0.0,0.0,Drivers,1.0,25/08/1979,Z,5267661
M,,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-183.0,1.0,0.0,0.0,0.0,Laborers,,15/03/1994,A,5820256
,N,Y,1.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-2939.0,1.0,0.0,1.0,0.0,Laborers,3.0,10/09/1980,H,5193917
F,N,N,0.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-2054.0,1.0,0.0,0.0,0.0,Laborers,2.0,05/02/1976,Q,6277247
F,N,N,0.0,171000.0,Working,Incomplete higher,Single / not married,House / apartment,-219.0,1.0,1.0,0.0,0.0,High skill tech staff,1.0,01/09/1998,V,5181098
F,N,Y,0.0,,Commercial associate,Secondary / secondary special,Married,House / apartment,-5172.0,1.0,0.0,0.0,0.0,Laborers,2.0,18/09/1979,E,5208302
M,N,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,,1.0,0.0,0.0,0.0,Drivers,2.0,14/09/1972,T,6449046
F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243.0,1.0,0.0,,0.0,,1.0,26/02/1961,Y,5981549
,Y,Y,0.0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-2263.0,1.0,1.0,1.0,0.0,Laborers,2.0,16/05/1973,X,5115702
F,Y,Y,0.0,315000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-272.0,1.0,0.0,1.0,1.0,Managers,2.0,24/05/1983,A,6140961
F,Y,Y,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2833.0,1.0,0.0,0.0,0.0,Laborers,2.0,03/09/1978,O,5278636
F,Y,N,1.0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-121.0,1.0,1.0,0.0,0.0,Managers,3.0,07/12/1978,G,6094234
M,,Y,0.0,337500.0,Commercial associate,Secondary / secondary special,,House / apartment,-1379.0,1.0,0.0,0.0,0.0,Sales staff,2.0,20/10/1982,U,5010959
F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-177.0,1.0,0.0,0.0,0.0,Sales staff,1.0,30/08/1994,W,5185981
F,N,N,0.0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1544.0,1.0,,1.0,0.0,Cooking staff,2.0,25/10/1991,C,6243514
F,Y,Y,2.0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-254.0,1.0,0.0,0.0,0.0,Sales staff,4.0,01/08/1982,C,5258402
F,N,Y,0.0,360000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2802.0,1.0,1.0,0.0,0.0,Laborers,1.0,26/06/1990,O,6448997
F,N,Y,0.0,450000.0,Working,Higher education,Married,,-3004.0,1.0,0.0,1.0,,Sales staff,2.0,04/04/1984,J,6485564
F,N,N,0.0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,26/09/1962,D,5336852
F,N,Y,0.0,135000.0,Pensioner,,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,20/11/1962,J,6424911
M,N,N,0.0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-138.0,1.0,0.0,0.0,0.0,Waiters/barmen staff,1.0,18/07/1995,Z,6465193
F,N,Y,0.0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,1.0,0.0,,2.0,10/08/1971,L,6671179
F,N,Y,0.0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,25/09/1961,F,5731697
F,N,Y,1.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-807.0,1.0,0.0,0.0,0.0,Sales staff,3.0,08/02/1977,A,5205509
F,N,Y,0.0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,10/04/1957,T,6778607
F,N,Y,1.0,180000.0,Commercial associate,Higher education,Married,House / apartment,-3010.0,1.0,0.0,0.0,0.0,Managers,3.0,20/12/1993,E,6658812
M,Y,N,0.0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,20/12/1962,M,6154267
F,N,Y,1.0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-369.0,1.0,0.0,0.0,0.0,,2.0,,G,6031794
F,Y,Y,1.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2463.0,1.0,0.0,0.0,1.0,Sales staff,3.0,05/12/1989,C,6396654
F,N,Y,0.0,130500.0,,Secondary / secondary special,Single / not married,House / apartment,-1050.0,1.0,1.0,1.0,0.0,Sales staff,1.0,,T,6208765
F,N,Y,1.0,121500.0,Working,Higher education,Married,House / apartment,-923.0,1.0,0.0,0.0,0.0,,3.0,,P,5258477
F,Y,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,15/12/1962,F,5136005
F,N,Y,1.0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-689.0,1.0,0.0,0.0,0.0,Sales staff,3.0,03/01/1983,Y,6415483
M,Y,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-310.0,1.0,0.0,0.0,0.0,Laborers,2.0,09/03/1970,I,5453875
M,Y,Y,2.0,,Commercial associate,Secondary / secondary special,Married,House / apartment,-226.0,1.0,0.0,0.0,0.0,Laborers,4.0,06/10/1988,V,6163078
F,Y,Y,0.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-7731.0,1.0,0.0,0.0,0.0,,2.0,12/11/1976,P,6052522
F,N,Y,1.0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-3588.0,1.0,0.0,0.0,0.0,,3.0,01/12/1978,H,6575027
F,N,Y,0.0,126000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,27/06/1966,M,6476899
F,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-2254.0,1.0,0.0,0.0,0.0,,2.0,08/05/1958,M,5464996
F,N,N,0.0,162000.0,Working,Secondary / secondary special,Widow,House / apartment,-6661.0,1.0,0.0,0.0,0.0,Core staff,1.0,12/10/1964,U,5408267
F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-1406.0,1.0,0.0,0.0,0.0,Sales staff,1.0,25/01/1968,W,5976647
M,N,Y,0.0,247500.0,State servant,Higher education,Married,House / apartment,-2287.0,1.0,0.0,0.0,0.0,,2.0,24/10/1995,Q,5156720
F,N,Y,1.0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-4770.0,1.0,0.0,0.0,0.0,Sales staff,2.0,14/05/1991,V,6189640
F,Y,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,14/08/1962,X,6829433
M,Y,N,2.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1940.0,1.0,0.0,0.0,1.0,Laborers,4.0,18/03/1994,I,5797169
F,N,Y,1.0,225000.0,Working,Higher education,Married,House / apartment,-3724.0,1.0,0.0,0.0,0.0,Accountants,3.0,09/03/1982,M,5403480
M,N,Y,1.0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-413.0,1.0,0.0,0.0,0.0,Drivers,3.0,30/01/1990,T,5873550
F,N,,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,28/02/1958,C,5425034
M,Y,N,1.0,126000.0,Working,Secondary / secondary special,Married,Municipal apartment,-5175.0,1.0,0.0,1.0,0.0,Drivers,3.0,15/08/1976,F,6618445
M,Y,N,0.0,360000.0,Working,Secondary / secondary special,Married,Municipal apartment,-358.0,1.0,1.0,0.0,0.0,Laborers,2.0,19/05/1992,O,6499098
M,Y,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,,-1495.0,1.0,0.0,0.0,,,2.0,01/09/1981,H,5180904
M,N,Y,0.0,202500.0,,Secondary / secondary special,Married,House / apartment,-2588.0,1.0,0.0,0.0,0.0,Core staff,2.0,01/07/1986,T,6800650
M,Y,N,0.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2712.0,1.0,1.0,0.0,0.0,Laborers,1.0,26/11/1993,I,5924073
M,Y,Y,0.0,112500.0,Working,Higher education,Single / not married,House / apartment,-1035.0,1.0,0.0,0.0,1.0,Sales staff,1.0,08/12/1995,S,5189646
F,N,Y,0.0,76500.0,Pensioner,Higher education,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,26/11/1962,X,5581487
F,N,N,1.0,112500.0,Commercial associate,Higher education,Married,House / apartment,-368.0,1.0,0.0,,0.0,Core staff,3.0,14/10/1989,N,5866146
M,Y,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-1919.0,1.0,0.0,0.0,0.0,Laborers,2.0,29/11/1969,C,6570476
M,Y,Y,2.0,360000.0,Working,Higher education,Married,House / apartment,-2756.0,1.0,,0.0,0.0,Managers,4.0,10/05/1982,A,6509201
M,Y,Y,0.0,157500.0,Commercial associate,Higher education,Single / not married,With parents,-4596.0,1.0,0.0,1.0,1.0,Laborers,1.0,16/11/1991,Z,6046974
F,N,N,1.0,270000.0,Commercial associate,Higher education,Married,House / apartment,-225.0,1.0,0.0,0.0,0.0,Core staff,3.0,25/08/1990,T,6060584
M,Y,Y,1.0,180000.0,Commercial associate,Higher education,Married,House / apartment,-1775.0,1.0,0.0,0.0,0.0,,3.0,13/11/1995,O,5115626
F,N,N,0.0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,1.0,0.0,,2.0,19/09/1964,K,5867676
F,N,Y,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-425.0,1.0,0.0,0.0,0.0,,2.0,20/08/1965,A,5752697
F,N,Y,0.0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,30/04/1960,R,5384273
F,N,,0.0,159750.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,1.0,0.0,,2.0,19/09/1959,G,7778285
M,N,N,1.0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-4269.0,1.0,1.0,0.0,0.0,Laborers,3.0,18/04/1986,E,5502359
M,Y,Y,1.0,180000.0,Working,Higher education,Married,House / apartment,-2538.0,1.0,0.0,0.0,0.0,,3.0,15/05/1983,F,6639477
F,N,N,0.0,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-1704.0,1.0,1.0,1.0,0.0,Sales staff,1.0,13/10/1972,U,5761957
F,N,Y,0.0,123750.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3346.0,1.0,0.0,1.0,0.0,Laborers,2.0,22/03/1983,O,5353866
M,Y,Y,0.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3590.0,1.0,0.0,0.0,0.0,Managers,1.0,07/11/1983,M,6346081
F,N,Y,0.0,157500.0,Working,Higher education,Married,House / apartment,-3884.0,1.0,0.0,1.0,0.0,Managers,2.0,18/10/1963,Q,6792651
F,N,Y,0.0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,22/04/1963,S,5010411
M,N,N,0.0,202500.0,Working,Higher education,Married,House / apartment,-788.0,1.0,1.0,0.0,0.0,Drivers,2.0,11/03/1991,D,6731341
F,N,Y,0.0,202500.0,State servant,Higher education,Married,House / apartment,-7707.0,1.0,0.0,0.0,0.0,Core staff,2.0,20/03/1967,K,5236026
F,N,N,0.0,67500.0,State servant,Higher education,Married,,-3869.0,1.0,0.0,0.0,0.0,Core staff,2.0,06/12/1993,P,5971204
F,N,Y,0.0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-991.0,1.0,0.0,0.0,0.0,Sales staff,1.0,03/07/1968,L,6079131
F,N,Y,0.0,135000.0,Commercial associate,Higher education,Separated,House / apartment,-472.0,1.0,0.0,0.0,0.0,,1.0,07/04/1990,V,6779269
F,Y,N,0.0,157500.0,Pensioner,Higher education,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,09/01/1966,K,5501274
F,,Y,1.0,180000.0,Commercial associate,Higher education,Married,,-2920.0,1.0,0.0,0.0,0.0,High skill tech staff,3.0,06/04/1988,Y,5565525
M,Y,N,1.0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-518.0,1.0,0.0,0.0,0.0,Laborers,3.0,20/07/1992,I,5365024
F,Y,Y,0.0,202500.0,Commercial associate,Higher education,Single / not married,With parents,-2774.0,1.0,0.0,0.0,0.0,Medicine staff,1.0,08/08/1996,L,6571356
F,,Y,0.0,139500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243.0,1.0,0.0,1.0,0.0,,2.0,07/06/1960,X,5919666
M,N,Y,1.0,202500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243.0,1.0,0.0,0.0,0.0,,3.0,06/03/1965,K,5726535
F,N,Y,1.0,144000.0,Working,Higher education,Separated,House / apartment,-368.0,1.0,0.0,0.0,0.0,,2.0,22/01/1976,B,6519660
F,N,Y,0.0,202500.0,Commercial associate,Higher education,Married,House / apartment,-1945.0,1.0,0.0,0.0,0.0,Accountants,2.0,10/11/1970,C,6248515
F,N,Y,0.0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-1425.0,1.0,1.0,1.0,0.0,Medicine staff,2.0,05/07/1989,P,6074294
M,Y,Y,0.0,202500.0,State servant,Higher education,Married,House / apartment,-11988.0,1.0,0.0,0.0,1.0,Core staff,2.0,17/07/1963,O,6138672
F,Y,Y,0.0,126000.0,Pensioner,Higher education,Married,House / apartment,365243.0,1.0,0.0,1.0,0.0,,2.0,23/03/1966,Q,5536331
F,Y,N,0.0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-2713.0,1.0,0.0,0.0,0.0,Managers,1.0,13/03/1993,M,6358546
F,Y,Y,0.0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-7264.0,1.0,0.0,0.0,0.0,Core staff,2.0,10/08/1976,S,5067240
F,N,Y,0.0,126000.0,State servant,Higher education,Civil marriage,House / apartment,-11414.0,1.0,,0.0,0.0,Core staff,2.0,21/03/1968,A,6582392
F,Y,N,0.0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-1100.0,1.0,0.0,0.0,0.0,,1.0,27/01/1991,M,5223570
M,Y,Y,1.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1488.0,1.0,0.0,0.0,0.0,Drivers,3.0,05/08/1977,X,6336366
F,N,N,0.0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-136.0,1.0,1.0,0.0,0.0,Sales staff,1.0,28/01/2000,P,5633584
F,,Y,0.0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-1723.0,1.0,0.0,0.0,1.0,Sales staff,,18/10/1977,B,5576023
M,Y,Y,0.0,189000.0,Commercial associate,Higher education,Single / not married,House / apartment,-596.0,1.0,0.0,0.0,0.0,,1.0,10/02/1996,K,6078828
F,N,Y,1.0,135000.0,Commercial associate,Secondary / secondary special,,With parents,-1588.0,1.0,0.0,0.0,,Laborers,2.0,28/12/1983,O,5609873
F,N,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-426.0,1.0,1.0,0.0,0.0,Laborers,2.0,15/03/1991,K,5189634
F,N,Y,0.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-6026.0,1.0,0.0,0.0,0.0,,2.0,28/12/1969,Z,6621034
F,Y,Y,0.0,450000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-1448.0,1.0,0.0,0.0,0.0,Accountants,2.0,14/11/1968,W,6411660
F,N,Y,0.0,216000.0,Working,Secondary / secondary special,,House / apartment,-2557.0,1.0,0.0,1.0,1.0,Private service staff,1.0,15/01/1972,J,6692748
F,N,Y,0.0,157500.0,Working,Higher education,Single / not married,House / apartment,-1374.0,1.0,0.0,0.0,0.0,Sales staff,1.0,22/05/1981,S,6501349
M,Y,Y,2.0,337500.0,State servant,Higher education,Married,Office apartment,-4252.0,1.0,0.0,0.0,0.0,Core staff,4.0,26/06/1991,E,5739529
F,N,Y,0.0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-3046.0,1.0,1.0,1.0,0.0,Managers,2.0,23/04/1969,S,5116793
M,N,N,0.0,220500.0,Commercial associate,Lower secondary,Married,House / apartment,-759.0,1.0,1.0,1.0,0.0,Laborers,2.0,12/03/1986,M,6272776
M,N,Y,1.0,117000.0,State servant,Higher education,Married,With parents,-1921.0,1.0,0.0,0.0,0.0,Core staff,3.0,12/01/1997,U,5683927
F,Y,Y,1.0,157500.0,Working,Incomplete higher,Married,House / apartment,-4319.0,1.0,1.0,1.0,0.0,Drivers,3.0,23/11/1981,W,5619025
F,N,Y,0.0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3149.0,1.0,0.0,0.0,0.0,Accountants,2.0,14/05/1993,N,6247924
F,Y,,0.0,99000.0,,Secondary / secondary special,Married,House / apartment,-3128.0,1.0,0.0,0.0,0.0,,2.0,31/05/1980,L,5797187
F,N,N,0.0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,1.0,,,2.0,01/05/1958,R,5762154
M,Y,Y,0.0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-4966.0,1.0,0.0,0.0,0.0,Managers,2.0,11/03/1981,J,6031752
,Y,Y,0.0,247500.0,Commercial associate,Higher education,Married,House / apartment,-514.0,1.0,0.0,1.0,0.0,Realty agents,2.0,27/10/1979,H,6372157
F,N,N,0.0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-1557.0,1.0,0.0,0.0,0.0,,2.0,14/06/1972,C,5580323
F,N,Y,0.0,157500.0,Pensioner,,Married,House / apartment,365243.0,1.0,0.0,,,,2.0,16/01/1964,H,5045355
F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,03/10/1958,K,5956708
F,N,Y,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-4414.0,1.0,1.0,0.0,0.0,Laborers,,12/09/1981,H,6318330
F,N,N,1.0,216000.0,Working,Secondary / secondary special,Married,,-4121.0,1.0,0.0,0.0,0.0,Sales staff,3.0,02/01/1988,L,5552170
M,Y,Y,1.0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2849.0,1.0,0.0,0.0,0.0,,2.0,30/04/1982,Q,5669041
F,N,N,1.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3285.0,1.0,1.0,0.0,0.0,,3.0,15/02/1993,Q,6093869
M,N,Y,0.0,562500.0,,Secondary / secondary special,Single / not married,House / apartment,-1088.0,1.0,1.0,1.0,0.0,,1.0,20/08/1987,T,5352666
F,N,Y,0.0,,State servant,Higher education,Married,House / apartment,-3187.0,1.0,0.0,1.0,0.0,Core staff,2.0,08/07/1988,C,5535963
F,Y,N,1.0,337500.0,Commercial associate,Higher education,Married,House / apartment,-1886.0,1.0,0.0,0.0,0.0,,3.0,18/06/1972,B,5584942
M,Y,Y,0.0,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-665.0,1.0,0.0,0.0,0.0,Laborers,1.0,11/01/1982,F,5952430
M,N,Y,1.0,,Working,Secondary / secondary special,Married,House / apartment,-2307.0,1.0,1.0,1.0,0.0,Laborers,3.0,08/10/1978,M,5743972
F,N,Y,1.0,135000.0,,Secondary / secondary special,Married,House / apartment,,1.0,1.0,0.0,0.0,Sales staff,3.0,26/03/1995,O,5208090
M,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-847.0,1.0,0.0,1.0,0.0,Security staff,2.0,29/02/1960,P,6622843
M,N,Y,0.0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-10652.0,1.0,0.0,0.0,0.0,Laborers,2.0,,G,6140403
F,N,Y,1.0,112500.0,Working,Higher education,Married,House / apartment,-1900.0,1.0,0.0,1.0,1.0,Secretaries,3.0,19/01/1995,U,6723865
F,N,Y,1.0,225000.0,Commercial associate,Higher education,Separated,House / apartment,,1.0,0.0,0.0,0.0,,2.0,04/07/1974,C,6468665
F,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,,House / apartment,-1862.0,1.0,0.0,0.0,0.0,Sales staff,2.0,28/04/1995,P,5539343
M,Y,Y,1.0,225000.0,State servant,Higher education,Married,House / apartment,-3165.0,1.0,1.0,0.0,0.0,,3.0,06/11/1991,N,5067618
M,Y,Y,0.0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-406.0,1.0,0.0,0.0,,Drivers,2.0,17/01/1973,I,6741906
M,Y,Y,0.0,157500.0,Pensioner,Higher education,Married,,365243.0,1.0,0.0,0.0,0.0,,2.0,15/08/1955,O,6611465
M,Y,N,0.0,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-1015.0,1.0,0.0,1.0,0.0,Laborers,2.0,08/04/2000,I,6709656
M,Y,Y,0.0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-630.0,1.0,0.0,0.0,0.0,Drivers,2.0,19/05/1974,E,7134124
F,N,Y,0.0,135000.0,Pensioner,Higher education,Separated,,365243.0,1.0,0.0,1.0,0.0,,1.0,04/01/1965,Y,6259127
F,N,Y,0.0,180000.0,Commercial associate,Higher education,Married,House / apartment,-3347.0,1.0,0.0,1.0,0.0,Sales staff,2.0,03/07/1989,N,6140417
F,N,Y,0.0,225000.0,Working,Higher education,Separated,House / apartment,-3352.0,1.0,1.0,0.0,0.0,,1.0,18/08/1977,S,6230371
M,N,N,0.0,184500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243.0,1.0,0.0,1.0,0.0,,1.0,10/10/1966,N,6061273
F,Y,Y,,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-375.0,1.0,0.0,0.0,0.0,Medicine staff,2.0,20/04/1977,S,5703361
F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,07/06/1967,L,6389260
M,Y,Y,1.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-4686.0,1.0,0.0,1.0,1.0,Laborers,3.0,06/06/1989,F,6448171
F,N,Y,0.0,,Working,Higher education,Married,House / apartment,-7864.0,1.0,0.0,0.0,0.0,Core staff,2.0,21/11/1974,M,6639160
F,N,N,1.0,112500.0,Commercial associate,Incomplete higher,Married,With parents,-244.0,1.0,0.0,0.0,,Accountants,3.0,03/05/1994,Z,6569413
F,N,Y,0.0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,,1.0,0.0,1.0,0.0,,2.0,16/10/1965,M,5501299
F,N,N,0.0,207000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,30/04/1969,M,5454855
F,N,Y,0.0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,06/11/1964,O,6352038
F,N,N,0.0,337500.0,Working,Secondary / secondary special,Widow,House / apartment,-1890.0,1.0,1.0,0.0,0.0,Managers,1.0,22/05/1975,H,6111381
F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,02/10/1962,Y,6577457
F,N,Y,0.0,180000.0,,Higher education,Married,House / apartment,-4106.0,1.0,0.0,1.0,1.0,Managers,2.0,02/09/1987,W,5680685
F,N,N,0.0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-112.0,1.0,0.0,0.0,0.0,Medicine staff,2.0,25/08/1991,I,6107239
,Y,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2880.0,1.0,0.0,0.0,0.0,Laborers,2.0,18/03/1980,L,6480677
F,Y,N,0.0,126000.0,Working,Higher education,Married,House / apartment,-483.0,1.0,1.0,0.0,0.0,,2.0,09/12/1997,V,6686274
M,N,Y,0.0,315000.0,Commercial associate,Higher education,Married,House / apartment,-2096.0,1.0,0.0,1.0,0.0,,2.0,31/08/1980,V,6424638
F,N,N,0.0,211500.0,Working,Higher education,Married,House / apartment,-1694.0,1.0,0.0,0.0,0.0,Core staff,2.0,08/11/1993,Y,5807357
M,Y,Y,0.0,180000.0,Pensioner,Higher education,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,03/08/1960,X,6746613
F,N,Y,0.0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,1.0,0.0,,2.0,04/01/1963,H,5416592
F,N,Y,0.0,202500.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,23/08/1966,K,6508242
F,Y,Y,0.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,12/10/1965,K,5295952
F,,Y,2.0,94500.0,State servant,Secondary / secondary special,Married,House / apartment,-8662.0,1.0,0.0,0.0,0.0,Medicine staff,4.0,21/12/1980,B,6509275
M,Y,N,0.0,360000.0,State servant,Higher education,Married,House / apartment,-7940.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,24/03/1970,V,5863444
M,Y,Y,2.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1059.0,1.0,0.0,0.0,0.0,Laborers,4.0,22/03/1990,V,6471642
F,N,N,2.0,225000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-568.0,1.0,0.0,0.0,0.0,Laborers,4.0,11/05/1980,Z,7107604
F,N,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,,1.0,0.0,0.0,0.0,,2.0,28/05/1991,S,6798619
